map_name	chr	prev_pos	prev_cM	prev_marker_id	prev_marker_type	prev_source_mode	curr_pos	curr_cM	curr_marker_id	curr_marker_type	curr_source_mode	delta_pos	delta_cM
liftover_extended_cigar	12	1379657	68.531	STM0003	repeat_region		1727004	67.548	toPt-441245	DArT_marker		347347	-0.9830000000000041
liftover_extended_cigar	12	1727004	67.548	toPt-441245	DArT_marker		1781062	66.841	solcap_stsnp_c1_1948	SNP		54058	-0.7070000000000078
liftover_extended_cigar	12	1781062	66.841	solcap_stsnp_c1_1948	SNP		1904970	66.684	pPt-535005	DArT_marker		123908	-0.15699999999999648
liftover_extended_cigar	12	1904970	66.684	pPt-535005	DArT_marker		3217727	61.988	pPt-651467	DArT_marker		1312757	-4.695999999999998
liftover_extended_cigar	12	3217727	61.99	pPt-651742	DArT_marker		3428243	60.796	solcap_stsnp_c1_2775	SNP		210516	-1.1940000000000026
liftover_extended_cigar	12	3663466	60.994	solcap_stsnp_c1_2733	SNP		4100592	50.571	solcap_stsnp_c1_2713	SNP		437126	-10.423000000000002
liftover_extended_cigar	12	4100592	50.571	solcap_stsnp_c1_2713	SNP		5220235	48.624	pPt-655869	DArT_marker		1119643	-1.9469999999999956
liftover_extended_cigar	12	5220235	48.624	pPt-655869	DArT_marker		6016931	40.012	solcap_stsnp_c1_9741	SNP		796696	-8.612000000000002
liftover_extended_cigar	12	7296871	44.555	solcap_stsnp_c1_7491	SNP		7339777	44.104	PM1295	repeat_region		42906	-0.4510000000000005
liftover_extended_cigar	12	7339777	44.104	PM1295	repeat_region		9186104	41.248	pPt-472737	DArT_marker		1846327	-2.8560000000000016
liftover_extended_cigar	12	9186109	41.258	pPt-471864	DArT_marker		10054710	38.396	pPt-651561	DArT_marker		868601	-2.862000000000002
liftover_extended_cigar	12	10054710	38.396	pPt-651561	DArT_marker		10569816	33.693	pPt-650660	DArT_marker		515106	-4.703000000000003
liftover_extended_cigar	12	10569816	33.693	pPt-650660	DArT_marker		11124977	33.392	pPt-459526	DArT_marker		555161	-0.3009999999999948
liftover_extended_cigar	12	11125054	34.702	pPt-456687	DArT_marker		11672516	31.439	STI0030	repeat_region		547462	-3.262999999999998
liftover_extended_cigar	12	11672516	31.439	STI0030	repeat_region		12294109	29.089	pPt-651796	DArT_marker		621593	-2.3500000000000014
liftover_extended_cigar	12	12294109	29.089	pPt-651796	DArT_marker		48402334	26.618	pPt-652236	DArT_marker		36108225	-2.471
liftover_extended_cigar	12	50680489	28.975	solcap_stsnp_c1_14454	SNP		51331911	28.228	pPt-656291	DArT_marker		651422	-0.7469999999999999
liftover_extended_cigar	12	51331911	28.436	pPt-537662	DArT_marker		51331912	28.245	pPt-537219	DArT_marker		1	-0.19099999999999895
liftover_extended_cigar	12	51331912	28.245	pPt-537219	DArT_marker		53043716	20.153	pPt-652539	DArT_marker		1711804	-8.092000000000002
liftover_extended_cigar	12	53043716	20.153	pPt-657374	DArT_marker		53805487	18.494	pPt-471963	DArT_marker		761771	-1.658999999999999
liftover_extended_cigar	12	53805487	18.573	pPt-654400	DArT_marker		54445536	17.718	PM1351	repeat_region		640049	-0.8550000000000004
liftover_extended_cigar	12	54445536	17.718	PM1351	repeat_region		56281284	7.7	toPt-440819	DArT_marker		1835748	-10.018
liftover_extended_cigar	12	56281284	7.7	toPt-440819	DArT_marker		57195889	0.807	pPt-457978	DArT_marker		914605	-6.893
liftover_extended_cigar	12	58521659	6.428	pPt-656633	DArT_marker		59294379	4.693	toPt-438817	DArT_marker		772720	-1.7350000000000003
liftover_extended_cigar	12	59294379	4.706	toPt-438939	DArT_marker		59294388	4.693	toPt-441368	DArT_marker		9	-0.013000000000000789
liftover_extended_cigar	12	59294388	4.736	toPt-441263	DArT_marker		59573113	0.0	PM0459	repeat_region		278725	-4.736
hybrid_high_confidence	1	2818203	10.169	PM0117	repeat_region	cigar_liftover_v403_to_v61	2967161	8.698	solcap_snp_c1_6704	SNP	direct_spuddb_dm_v6_1	148958	-1.471
hybrid_high_confidence	1	3694828	15.768	solcap_snp_c1_6110	SNP	direct_spuddb_dm_v6_1	4644404	15.567	solcap_snp_c1_15142	SNP	direct_spuddb_dm_v6_1	949576	-0.2010000000000005
hybrid_high_confidence	1	4644404	15.567	solcap_snp_c1_15142	SNP	direct_spuddb_dm_v6_1	5019507	13.291	pPt-470842	DArT_marker	cigar_liftover_v403_to_v61	375103	-2.276
hybrid_high_confidence	1	14815802	23.548	toPt-440099	DArT_marker	cigar_liftover_v403_to_v61	19690776	0.0	PM1119	repeat_region	cigar_liftover_v403_to_v61	4874974	-23.548
hybrid_high_confidence	1	28146217	24.847	pPt-653070	DArT_marker	cigar_liftover_v403_to_v61	30619387	24.797	PM0531	repeat_region	cigar_liftover_v403_to_v61	2473170	-0.05000000000000071
hybrid_high_confidence	1	30900854	25.789	pPt-533936	DArT_marker	cigar_liftover_v403_to_v61	34774889	23.267	solcap_snp_c1_15714	SNP	direct_spuddb_dm_v6_1	3874035	-2.522000000000002
hybrid_high_confidence	1	58507121	31.025	pPt-657377	DArT_marker	cigar_liftover_v403_to_v61	60207942	27.828	solcap_snp_c1_806	SNP	direct_spuddb_dm_v6_1	1700821	-3.196999999999999
hybrid_high_confidence	1	60207942	27.828	solcap_snp_c1_806	SNP	direct_spuddb_dm_v6_1	60877545	23.926	pPt-538302	DArT_marker	cigar_liftover_v403_to_v61	669603	-3.902000000000001
hybrid_high_confidence	1	60877545	23.926	pPt-654213	DArT_marker	cigar_liftover_v403_to_v61	60877687	23.783	pPt-655709	DArT_marker	cigar_liftover_v403_to_v61	142	-0.14299999999999713
hybrid_high_confidence	1	61848057	28.945	pPt-538424	DArT_marker	cigar_liftover_v403_to_v61	62731262	28.149	solcap_snp_c1_6607	SNP	direct_spuddb_dm_v6_1	883205	-0.7959999999999994
hybrid_high_confidence	1	65028487	38.564	pPt-656762	DArT_marker	cigar_liftover_v403_to_v61	65182850	36.587	pPt-653459	DArT_marker	cigar_liftover_v403_to_v61	154363	-1.9769999999999968
hybrid_high_confidence	1	65182850	36.587	pPt-653459	DArT_marker	cigar_liftover_v403_to_v61	65627217	34.892	solcap_snp_c1_13685	SNP	direct_spuddb_dm_v6_1	444367	-1.6950000000000003
hybrid_high_confidence	1	65854890	38.926	solcap_snp_c1_14297	SNP	direct_spuddb_dm_v6_1	66053547	28.479	toPt-441265	DArT_marker	cigar_liftover_v403_to_v61	198657	-10.447000000000003
hybrid_high_confidence	1	66053547	28.479	toPt-441265	DArT_marker	cigar_liftover_v403_to_v61	66053672	28.291	pPt-651042	DArT_marker	cigar_liftover_v403_to_v61	125	-0.18799999999999883
hybrid_high_confidence	1	66615373	42.286	pPt-651270	DArT_marker	cigar_liftover_v403_to_v61	66757200	42.021	solcap_snp_c1_4402	SNP	direct_spuddb_dm_v6_1	141827	-0.26500000000000057
hybrid_high_confidence	1	66757200	42.021	solcap_snp_c1_4402	SNP	direct_spuddb_dm_v6_1	66897180	37.928	MICRO.8112.C1_325	match	cigar_liftover_v403_to_v61	139980	-4.0930000000000035
hybrid_high_confidence	1	67001953	42.933	pPt-472755	DArT_marker	cigar_liftover_v403_to_v61	67271838	41.733	solcap_snp_c1_4710	SNP	direct_spuddb_dm_v6_1	269885	-1.2000000000000028
hybrid_high_confidence	1	67276340	43.333	pPt-652517	DArT_marker	cigar_liftover_v403_to_v61	67305393	43.294	pPt-654672	DArT_marker	cigar_liftover_v403_to_v61	29053	-0.03900000000000148
hybrid_high_confidence	1	67305393	43.294	pPt-654672	DArT_marker	cigar_liftover_v403_to_v61	67733812	38.902	solcap_snp_c1_4754	SNP	direct_spuddb_dm_v6_1	428419	-4.391999999999996
hybrid_high_confidence	1	67821222	40.069	pPt-539066	DArT_marker	cigar_liftover_v403_to_v61	67821419	40.067	pPt-459313	DArT_marker	cigar_liftover_v403_to_v61	197	-0.0020000000000024443
hybrid_high_confidence	1	72006329	50.278	pPt-534179	DArT_marker	cigar_liftover_v403_to_v61	72006529	50.123	toPt-440576	DArT_marker	cigar_liftover_v403_to_v61	200	-0.15500000000000114
hybrid_high_confidence	1	73928936	59.934	solcap_snp_c1_6269	SNP	direct_spuddb_dm_v6_1	74448862	56.522	solcap_snp_c1_6295	SNP	direct_spuddb_dm_v6_1	519926	-3.411999999999999
hybrid_high_confidence	1	74794275	62.3	solcap_snp_c1_14093	SNP	direct_spuddb_dm_v6_1	74921059	57.545	solcap_snp_c1_15573	SNP	direct_spuddb_dm_v6_1	126784	-4.7549999999999955
hybrid_high_confidence	1	75196506	61.635	solcap_snp_c1_4604	SNP	direct_spuddb_dm_v6_1	75266586	61.148	solcap_snp_c1_4607	SNP	direct_spuddb_dm_v6_1	70080	-0.48699999999999477
hybrid_high_confidence	1	75266586	61.148	solcap_snp_c1_4607	SNP	direct_spuddb_dm_v6_1	75565740	60.081	pPt-650108	DArT_marker	cigar_liftover_v403_to_v61	299154	-1.0670000000000002
hybrid_high_confidence	1	77039028	63.763	solcap_snp_c1_15429	SNP	direct_spuddb_dm_v6_1	77072312	63.434	MICRO.10124.C1_261	match	cigar_liftover_v403_to_v61	33284	-0.3290000000000006
hybrid_high_confidence	1	79768729	75.842	pPt-654743	DArT_marker	cigar_liftover_v403_to_v61	79880009	75.174	solcap_snp_c1_2501	SNP	direct_spuddb_dm_v6_1	111280	-0.6679999999999922
hybrid_high_confidence	1	79946769	76.723	pPt-538971	DArT_marker	cigar_liftover_v403_to_v61	80095734	76.519	solcap_snp_c1_2517	SNP	direct_spuddb_dm_v6_1	148965	-0.20399999999999352
hybrid_high_confidence	1	81813679	81.493	pPt-653453	DArT_marker	cigar_liftover_v403_to_v61	82100630	78.463	solcap_snp_c1_3281	SNP	direct_spuddb_dm_v6_1	286951	-3.030000000000001
hybrid_high_confidence	1	83987313	82.021	solcap_snp_c1_1731	SNP	direct_spuddb_dm_v6_1	84095795	82.017	solcap_snp_c1_1748	SNP	direct_spuddb_dm_v6_1	108482	-0.0040000000000048885
hybrid_high_confidence	1	84651365	82.355	pPt-534579	DArT_marker	cigar_liftover_v403_to_v61	84755311	81.766	pPt-456654	DArT_marker	cigar_liftover_v403_to_v61	103946	-0.5889999999999986
hybrid_high_confidence	1	85233404	85.393	STI0009	repeat_region	cigar_liftover_v403_to_v61	85589930	83.267	solcap_snp_c1_23	SNP	direct_spuddb_dm_v6_1	356526	-2.1260000000000048
hybrid_high_confidence	1	85968224	83.922	pPt-457687	DArT_marker	cigar_liftover_v403_to_v61	86449536	83.709	solcap_snp_c1_14689	SNP	direct_spuddb_dm_v6_1	481312	-0.21299999999999386
hybrid_high_confidence	1	87140214	89.665	pPt-651049	DArT_marker	cigar_liftover_v403_to_v61	87140660	89.438	pPt-552373	DArT_marker	cigar_liftover_v403_to_v61	446	-0.22700000000000387
hybrid_high_confidence	1	87140660	90.022	pPt-534481	DArT_marker	cigar_liftover_v403_to_v61	87140661	89.553	pPt-537128	DArT_marker	cigar_liftover_v403_to_v61	1	-0.4690000000000083
hybrid_high_confidence	1	87140661	92.181	pPt-537048	DArT_marker	cigar_liftover_v403_to_v61	87140672	89.515	pPt-471907	DArT_marker	cigar_liftover_v403_to_v61	11	-2.665999999999997
hybrid_high_confidence	1	87140672	92.982	pPt-650685	DArT_marker	cigar_liftover_v403_to_v61	87459417	88.624	pPt-654259	DArT_marker	cigar_liftover_v403_to_v61	318745	-4.358000000000004
hybrid_high_confidence	1	87459417	88.624	pPt-654259	DArT_marker	cigar_liftover_v403_to_v61	87509482	87.967	pPt-457982	DArT_marker	cigar_liftover_v403_to_v61	50065	-0.6569999999999965
hybrid_high_confidence	1	87509482	90.603	pPt-458685	DArT_marker	cigar_liftover_v403_to_v61	87946251	86.917	pPt-655410	DArT_marker	cigar_liftover_v403_to_v61	436769	-3.685999999999993
hybrid_high_confidence	1	88088812	86.948	pPt-474103	DArT_marker	cigar_liftover_v403_to_v61	88093670	86.923	pPt-533911	DArT_marker	cigar_liftover_v403_to_v61	4858	-0.024999999999991473
hybrid_high_confidence	1	88093670	86.923	pPt-533911	DArT_marker	cigar_liftover_v403_to_v61	88280205	86.481	pPt-654697	DArT_marker	cigar_liftover_v403_to_v61	186535	-0.4420000000000073
hybrid_high_confidence	2	4202319	14.378	PM1368	repeat_region	cigar_liftover_v403_to_v61	4694333	11.734	PM1293	repeat_region	cigar_liftover_v403_to_v61	492014	-2.644
hybrid_high_confidence	2	10911355	13.575	pPt-558945	DArT_marker	cigar_liftover_v403_to_v61	10911356	13.54	toPt-441360	DArT_marker	cigar_liftover_v403_to_v61	1	-0.03500000000000014
hybrid_high_confidence	2	10911358	13.54	pPt-538192	DArT_marker	cigar_liftover_v403_to_v61	10911360	12.988	toPt-439285	DArT_marker	cigar_liftover_v403_to_v61	2	-0.5519999999999996
hybrid_high_confidence	2	10911360	13.843	toPt-440363	DArT_marker	cigar_liftover_v403_to_v61	13256806	13.29	pPt-456775	DArT_marker	cigar_liftover_v403_to_v61	2345446	-0.5530000000000008
hybrid_high_confidence	2	13914404	15.263	pPt-536293	DArT_marker	cigar_liftover_v403_to_v61	14671637	14.595	toPt-437809	DArT_marker	cigar_liftover_v403_to_v61	757233	-0.6679999999999993
hybrid_high_confidence	2	14671637	14.663	toPt-439915	DArT_marker	cigar_liftover_v403_to_v61	14671640	14.625	pPt-458624	DArT_marker	cigar_liftover_v403_to_v61	3	-0.038000000000000256
hybrid_high_confidence	2	14671640	14.633	pPt-458041	DArT_marker	cigar_liftover_v403_to_v61	15571371	6.462	pPt-540344	DArT_marker	cigar_liftover_v403_to_v61	899731	-8.171
hybrid_high_confidence	2	18485069	17.27	solcap_snp_c1_9122	SNP	direct_spuddb_dm_v6_1	19406545	8.218	MICRO.7351.C1_583	match	cigar_liftover_v403_to_v61	921476	-9.052
hybrid_high_confidence	2	19921687	19.714	pPt-654515	DArT_marker	cigar_liftover_v403_to_v61	19934163	9.818	pPt-456492	DArT_marker	cigar_liftover_v403_to_v61	12476	-9.895999999999999
hybrid_high_confidence	2	21787827	20.226	pPt-652662	DArT_marker	cigar_liftover_v403_to_v61	21787829	20.205	pPt-472525	DArT_marker	cigar_liftover_v403_to_v61	2	-0.021000000000000796
hybrid_high_confidence	2	21787829	20.782	toPt-763794	DArT_marker	cigar_liftover_v403_to_v61	21788784	20.452	solcap_snp_c1_9725	SNP	direct_spuddb_dm_v6_1	955	-0.3299999999999983
hybrid_high_confidence	2	21788784	20.452	solcap_snp_c1_9725	SNP	direct_spuddb_dm_v6_1	21808866	20.269	solcap_snp_c1_9732	SNP	direct_spuddb_dm_v6_1	20082	-0.18300000000000338
hybrid_high_confidence	2	21808866	20.269	solcap_snp_c1_9732	SNP	direct_spuddb_dm_v6_1	21965487	18.876	solcap_snp_c1_16347	SNP	direct_spuddb_dm_v6_1	156621	-1.3929999999999971
hybrid_high_confidence	2	23885399	22.668	solcap_snp_c1_15404	SNP	direct_spuddb_dm_v6_1	25017414	22.273	solcap_snp_c1_11486	SNP	direct_spuddb_dm_v6_1	1132015	-0.3949999999999996
hybrid_high_confidence	2	25999493	26.967	solcap_snp_c1_13468	SNP	direct_spuddb_dm_v6_1	26349683	26.33	pPt-534957	DArT_marker	cigar_liftover_v403_to_v61	350190	-0.6370000000000005
hybrid_high_confidence	2	27276114	27.361	pPt-657436	DArT_marker	cigar_liftover_v403_to_v61	27276127	27.36	toPt-439196	DArT_marker	cigar_liftover_v403_to_v61	13	-0.0010000000000012221
hybrid_high_confidence	2	27345592	29.172	pPt-657053	DArT_marker	cigar_liftover_v403_to_v61	27451374	28.327	PM1332	repeat_region	cigar_liftover_v403_to_v61	105782	-0.8449999999999989
hybrid_high_confidence	2	27527543	29.406	solcap_snp_c1_5078	SNP	direct_spuddb_dm_v6_1	27569702	27.835	pPt-536176	DArT_marker	cigar_liftover_v403_to_v61	42159	-1.570999999999998
hybrid_high_confidence	2	27620643	28.867	solcap_snp_c1_16340	SNP	direct_spuddb_dm_v6_1	27646352	27.157	solcap_snp_c1_16341	SNP	direct_spuddb_dm_v6_1	25709	-1.7100000000000009
hybrid_high_confidence	2	28460955	30.435	solcap_snp_c1_13929	SNP	direct_spuddb_dm_v6_1	28477644	29.713	pPt-653009	DArT_marker	cigar_liftover_v403_to_v61	16689	-0.7219999999999978
hybrid_high_confidence	2	28924425	33.115	pPt-653576	DArT_marker	cigar_liftover_v403_to_v61	28925922	31.488	pPt-537833	DArT_marker	cigar_liftover_v403_to_v61	1497	-1.6270000000000024
hybrid_high_confidence	2	29489666	33.796	pPt-472441	DArT_marker	cigar_liftover_v403_to_v61	29568246	32.097	pPt-650762	DArT_marker	cigar_liftover_v403_to_v61	78580	-1.698999999999998
hybrid_high_confidence	2	29568246	36.173	pPt-651609	DArT_marker	cigar_liftover_v403_to_v61	29643643	34.422	pPt-473662	DArT_marker	cigar_liftover_v403_to_v61	75397	-1.7510000000000048
hybrid_high_confidence	2	29643643	34.422	pPt-473662	DArT_marker	cigar_liftover_v403_to_v61	29734369	32.524	pPt-652571	DArT_marker	cigar_liftover_v403_to_v61	90726	-1.8979999999999961
hybrid_high_confidence	2	30080945	35.092	solcap_snp_c1_13234	SNP	direct_spuddb_dm_v6_1	30096020	34.375	pPt-652302	DArT_marker	cigar_liftover_v403_to_v61	15075	-0.7169999999999987
hybrid_high_confidence	2	30220615	36.467	pPt-473017	DArT_marker	cigar_liftover_v403_to_v61	30264125	34.856	STI0036	repeat_region	cigar_liftover_v403_to_v61	43510	-1.610999999999997
hybrid_high_confidence	2	30450017	35.561	solcap_snp_c1_11588	SNP	direct_spuddb_dm_v6_1	30473947	34.232	pPt-535744	DArT_marker	cigar_liftover_v403_to_v61	23930	-1.3290000000000006
hybrid_high_confidence	2	30473947	35.283	pPt-535985	DArT_marker	cigar_liftover_v403_to_v61	30564337	34.658	pPt-458651	DArT_marker	cigar_liftover_v403_to_v61	90390	-0.625
hybrid_high_confidence	2	30564337	34.679	pPt-471714	DArT_marker	cigar_liftover_v403_to_v61	30564343	34.658	pPt-534861	DArT_marker	cigar_liftover_v403_to_v61	6	-0.021000000000000796
hybrid_high_confidence	2	34661319	49.569	solcap_snp_c1_5850	SNP	direct_spuddb_dm_v6_1	35334126	47.129	solcap_snp_c1_12377	SNP	direct_spuddb_dm_v6_1	672807	-2.440000000000005
hybrid_high_confidence	2	35334126	47.129	solcap_snp_c1_12377	SNP	direct_spuddb_dm_v6_1	35468438	46.584	solcap_snp_c1_16172	SNP	direct_spuddb_dm_v6_1	134312	-0.5449999999999946
hybrid_high_confidence	2	37223835	52.624	STM5114	repeat_region	cigar_liftover_v403_to_v61	37554578	49.869	pPt-654889	DArT_marker	cigar_liftover_v403_to_v61	330743	-2.7550000000000026
hybrid_high_confidence	2	38479345	59.058	solcap_snp_c1_7931	SNP	direct_spuddb_dm_v6_1	38533031	56.587	pPt-538916	DArT_marker	cigar_liftover_v403_to_v61	53686	-2.4709999999999965
hybrid_high_confidence	2	38533031	56.587	pPt-538916	DArT_marker	cigar_liftover_v403_to_v61	38576610	56.372	MICRO.7848.C1_786	match	cigar_liftover_v403_to_v61	43579	-0.2150000000000034
hybrid_high_confidence	2	40296554	63.435	solcap_snp_c1_7346	SNP	direct_spuddb_dm_v6_1	40424964	63.429	st_11672	repeat_region	cigar_liftover_v403_to_v61	128410	-0.006000000000000227
hybrid_high_confidence	2	40424964	63.429	st_11672	repeat_region	cigar_liftover_v403_to_v61	40466543	20.212	pPt-537723	DArT_marker	cigar_liftover_v403_to_v61	41579	-43.217
hybrid_high_confidence	2	40707520	67.5	toPt-437942	DArT_marker	cigar_liftover_v403_to_v61	40707550	67.493	pPt-471945	DArT_marker	cigar_liftover_v403_to_v61	30	-0.007000000000005002
hybrid_high_confidence	2	40707550	67.497	pPt-652964	DArT_marker	cigar_liftover_v403_to_v61	41240921	64.916	solcap_snp_c1_8429	SNP	direct_spuddb_dm_v6_1	533371	-2.581000000000003
hybrid_high_confidence	2	41258971	64.931	pPt-654915	DArT_marker	cigar_liftover_v403_to_v61	41493084	64.924	pPt-653043	DArT_marker	cigar_liftover_v403_to_v61	234113	-0.006999999999990791
hybrid_high_confidence	2	41493084	64.924	pPt-653043	DArT_marker	cigar_liftover_v403_to_v61	41493216	64.911	toPt-437191	DArT_marker	cigar_liftover_v403_to_v61	132	-0.01300000000000523
hybrid_high_confidence	2	41493216	65.612	toPt-438776	DArT_marker	cigar_liftover_v403_to_v61	41493238	64.924	pPt-655780	DArT_marker	cigar_liftover_v403_to_v61	22	-0.6879999999999882
hybrid_high_confidence	2	41878492	66.529	solcap_snp_c1_8464	SNP	direct_spuddb_dm_v6_1	41893405	64.911	pPt-535437	DArT_marker	cigar_liftover_v403_to_v61	14913	-1.617999999999995
hybrid_high_confidence	2	41893545	64.927	pPt-653627	DArT_marker	cigar_liftover_v403_to_v61	41893640	64.922	pPt-459203	DArT_marker	cigar_liftover_v403_to_v61	95	-0.005000000000009663
hybrid_high_confidence	2	44550044	74.981	st_2696	repeat_region	cigar_liftover_v403_to_v61	44564163	69.531	pPt-657174	DArT_marker	cigar_liftover_v403_to_v61	14119	-5.449999999999989
hybrid_high_confidence	2	44564163	69.531	pPt-657174	DArT_marker	cigar_liftover_v403_to_v61	45008494	69.354	pPt-458738	DArT_marker	cigar_liftover_v403_to_v61	444331	-0.1770000000000067
hybrid_high_confidence	2	45028521	74.22	pPt-538521	DArT_marker	cigar_liftover_v403_to_v61	45046071	73.462	solcap_snp_c1_10633	SNP	direct_spuddb_dm_v6_1	17550	-0.7579999999999956
hybrid_high_confidence	2	45993314	76.036	pPt-655621	DArT_marker	cigar_liftover_v403_to_v61	45993317	75.948	pPt-651715	DArT_marker	cigar_liftover_v403_to_v61	3	-0.08800000000000807
hybrid_high_confidence	3	405443	19.33	capPt-706966	DArT_marker	cigar_liftover_v403_to_v61	405461	16.717	pPt-539952	DArT_marker	cigar_liftover_v403_to_v61	18	-2.6129999999999995
hybrid_high_confidence	3	405461	19.274	pPt-559430	DArT_marker	cigar_liftover_v403_to_v61	560044	15.536	PM1287	repeat_region	cigar_liftover_v403_to_v61	154583	-3.7380000000000013
hybrid_high_confidence	3	560044	15.536	PM1287	repeat_region	cigar_liftover_v403_to_v61	1181780	2.066	pPt-653222	DArT_marker	cigar_liftover_v403_to_v61	621736	-13.469999999999999
hybrid_high_confidence	3	2647267	5.423	solcap_snp_c1_14813	SNP	direct_spuddb_dm_v6_1	2851481	5.21	solcap_snp_c1_13889	SNP	direct_spuddb_dm_v6_1	204214	-0.21300000000000008
hybrid_high_confidence	3	44060650	40.788	solcap_snp_c1_6307	SNP	direct_spuddb_dm_v6_1	45536119	40.742	toPt-437061	DArT_marker	cigar_liftover_v403_to_v61	1475469	-0.045999999999999375
hybrid_high_confidence	3	45536119	40.742	toPt-437061	DArT_marker	cigar_liftover_v403_to_v61	45681640	40.739	pPt-473188	DArT_marker	cigar_liftover_v403_to_v61	145521	-0.0030000000000001137
hybrid_high_confidence	3	46014559	41.146	PM0153	repeat_region	cigar_liftover_v403_to_v61	47802793	40.788	solcap_snp_c1_6387	SNP	direct_spuddb_dm_v6_1	1788234	-0.3580000000000041
hybrid_high_confidence	3	49544130	42.759	pPt-539261	DArT_marker	cigar_liftover_v403_to_v61	49974935	40.166	pPt-651011	DArT_marker	cigar_liftover_v403_to_v61	430805	-2.5930000000000035
hybrid_high_confidence	3	50132450	41.925	pPt-657192	DArT_marker	cigar_liftover_v403_to_v61	50132471	41.024	pPt-655189	DArT_marker	cigar_liftover_v403_to_v61	21	-0.9009999999999962
hybrid_high_confidence	3	52594978	61.505	solcap_snp_c1_14158	SNP	direct_spuddb_dm_v6_1	52661197	60.637	MICRO.8012.C1_335	match	cigar_liftover_v403_to_v61	66219	-0.8680000000000021
hybrid_high_confidence	3	52713842	60.839	solcap_snp_c1_14161	SNP	direct_spuddb_dm_v6_1	52945574	60.345	MICRO.8582.C1_613	match	cigar_liftover_v403_to_v61	231732	-0.4939999999999998
hybrid_high_confidence	3	53054120	62.36	solcap_snp_c1_7093	SNP	direct_spuddb_dm_v6_1	53120835	62.141	st_6851	repeat_region	cigar_liftover_v403_to_v61	66715	-0.2190000000000012
hybrid_high_confidence	3	53120835	62.141	st_6851	repeat_region	cigar_liftover_v403_to_v61	54206466	58.868	pPt-656781	DArT_marker	cigar_liftover_v403_to_v61	1085631	-3.272999999999996
hybrid_high_confidence	3	54206466	58.868	pPt-656781	DArT_marker	cigar_liftover_v403_to_v61	54206470	58.794	pPt-655434	DArT_marker	cigar_liftover_v403_to_v61	4	-0.07400000000000517
hybrid_high_confidence	3	54206473	58.868	pPt-534739	DArT_marker	cigar_liftover_v403_to_v61	54206642	58.827	toPt-438413	DArT_marker	cigar_liftover_v403_to_v61	169	-0.04100000000000392
hybrid_high_confidence	3	55741820	75.418	PM0022	repeat_region	cigar_liftover_v403_to_v61	55788821	74.668	STM5115	repeat_region	cigar_liftover_v403_to_v61	47001	-0.75
hybrid_high_confidence	3	55788821	74.668	STM5115	repeat_region	cigar_liftover_v403_to_v61	56160724	69.526	pPt-651952	DArT_marker	cigar_liftover_v403_to_v61	371903	-5.14200000000001
hybrid_high_confidence	3	56160724	69.526	pPt-651952	DArT_marker	cigar_liftover_v403_to_v61	56239009	69.368	pPt-473898	DArT_marker	cigar_liftover_v403_to_v61	78285	-0.15800000000000125
hybrid_high_confidence	3	56239009	69.526	pPt-653762	DArT_marker	cigar_liftover_v403_to_v61	56427199	69.398	solcap_snp_c1_86	SNP	direct_spuddb_dm_v6_1	188190	-0.1280000000000001
hybrid_high_confidence	3	56912914	71.847	solcap_snp_c1_59	SNP	direct_spuddb_dm_v6_1	57127483	71.2	solcap_snp_c1_27	SNP	direct_spuddb_dm_v6_1	214569	-0.6469999999999914
hybrid_high_confidence	3	57226145	73.737	pPt-534133	DArT_marker	cigar_liftover_v403_to_v61	57226214	71.601	toPt-439697	DArT_marker	cigar_liftover_v403_to_v61	69	-2.1359999999999957
hybrid_high_confidence	3	57226214	73.093	toPt-439764	DArT_marker	cigar_liftover_v403_to_v61	57325451	70.154	pPt-657473	DArT_marker	cigar_liftover_v403_to_v61	99237	-2.939000000000007
hybrid_high_confidence	3	57325451	71.623	pPt-657007	DArT_marker	cigar_liftover_v403_to_v61	57325471	71.382	toPt-440042	DArT_marker	cigar_liftover_v403_to_v61	20	-0.24099999999999966
hybrid_high_confidence	3	57325471	71.598	toPt-437008	DArT_marker	cigar_liftover_v403_to_v61	57326019	71.514	solcap_snp_c1_155	SNP	direct_spuddb_dm_v6_1	548	-0.08400000000000318
hybrid_high_confidence	3	57326019	71.514	solcap_snp_c1_155	SNP	direct_spuddb_dm_v6_1	57408932	71.008	solcap_snp_c1_152	SNP	direct_spuddb_dm_v6_1	82913	-0.5060000000000002
hybrid_high_confidence	3	57691004	72.212	pPt-539409	DArT_marker	cigar_liftover_v403_to_v61	57780537	71.095	toPt-439349	DArT_marker	cigar_liftover_v403_to_v61	89533	-1.1170000000000044
hybrid_high_confidence	3	59115146	89.435	pPt-458799	DArT_marker	cigar_liftover_v403_to_v61	59115426	67.721	pPt-654031	DArT_marker	cigar_liftover_v403_to_v61	280	-21.714
hybrid_high_confidence	4	5758565	14.584	pPt-552669	DArT_marker	cigar_liftover_v403_to_v61	5985321	11.354	pPt-654865	DArT_marker	cigar_liftover_v403_to_v61	226756	-3.2300000000000004
hybrid_high_confidence	4	6433647	25.755	CTG237LGIV	match	cigar_liftover_v403_to_v61	7094613	19.481	solcap_snp_c1_3745	SNP	direct_spuddb_dm_v6_1	660966	-6.273999999999997
hybrid_high_confidence	4	7094613	19.481	solcap_snp_c1_3745	SNP	direct_spuddb_dm_v6_1	7127130	19.381	solcap_snp_c1_3731	SNP	direct_spuddb_dm_v6_1	32517	-0.10000000000000142
