chr	pos	cM	bin	source_chr	tigr6_seqid	tigr6_pos	asm465v1_seqid	asm465v1_start0	asm465v1_end0	strand
5	29237497	108.186862	Bin807	5	chr05|13105	27888115	5	29237496	29237497	+
5	29325290	109.650381	Bin809	5	chr05|13105	27986692	5	29325289	29325290	+
5	29468032	109.890189	Bin810	5	chr05|13105	28073327	5	29468031	29468032	+
5	29629987	111.644755	Bin811	5	chr05|13105	28230346	5	29629986	29629987	+
5	29819023	111.884564	Bin812	5	chr05|13105	28414614	5	29819022	29819023	+
5	29953132	112.367659	Bin813	5	chr05|13105	28541327	5	29953131	29953132	+
5	30020772	112.607468	Bin814	5	chr05|13105	28600938	5	30020771	30020772	+
5	30112292	113.337408	Bin815	5	chr05|13105	28707165	5	30112291	30112292	+
5	30273701	114.067348	Bin816	5	chr05|13105	28843912	5	30273700	30273701	+
5	30568963	114.550444	Bin817	5	chr05|13105	29139224	5	30568962	30568963	+
5	31045187	116.043092	Bin818	5	chr05|13105	29642106	5	31045186	31045187	+
6	160065	0.000000	Bin819	6	chr06|13106	135546	6	160064	160065	+
6	465067	0.969749	Bin821	6	chr06|13106	429004	6	465066	465067	+
6	549148	1.452844	Bin822	6	chr06|13106	488722	6	549147	549148	+
6	638680	2.182784	Bin823	6	chr06|13106	561196	6	638679	638680	+
6	667823	2.422593	Bin824	6	chr06|13106	623064	6	667822	667823	+
6	798715	2.905688	Bin825	6	chr06|13106	717788	6	798714	798715	+
6	986527	3.635628	Bin826	6	chr06|13106	812770	6	986526	986527	+
6	1112021	3.875437	Bin827	6	chr06|13106	939188	6	1112020	1112021	+
6	1245791	4.855860	Bin828	6	chr06|13106	1055260	6	1245790	1245791	+
6	1315237	5.095669	Bin829	6	chr06|13106	1134373	6	1315236	1315237	+
6	1479576	5.335478	Bin830	6	chr06|13106	1286008	6	1479575	1479576	+
6	1604769	5.818573	Bin831	6	chr06|13106	1439719	6	1604768	1604769	+
6	1725235	6.548513	Bin832	6	chr06|13106	1559468	6	1725234	1725235	+
6	1784694	6.788322	Bin833	6	chr06|13106	1618029	6	1784693	1784694	+
6	1821173	7.028130	Bin834	6	chr06|13106	1654974	6	1821172	1821173	+
6	1854907	7.267939	Bin835	6	chr06|13106	1688672	6	1854906	1854907	+
6	1903944	7.751035	Bin836	6	chr06|13106	1738464	6	1903943	1903944	+
6	1955051	8.234130	Bin837	6	chr06|13106	1788151	6	1955050	1955051	+
6	1995460	8.964070	Bin838	6	chr06|13106	1828368	6	1995459	1995460	+
6	2093105	9.203879	Bin839	6	chr06|13106	1921914	6	2093104	2093105	+
6	2205888	9.443687	Bin840	6	chr06|13106	2034692	6	2205887	2205888	+
6	2320679	9.683496	Bin841	6	chr06|13106	2159521	6	2320678	2320679	+
6	2427400	10.663919	Bin842	6	chr06|13106	2265219	6	2427399	2427400	+
6	2472858	11.898550	Bin843	6	chr06|13106	2310399	6	2472857	2472858	+
6	2545782	12.138359	Bin844	6	chr06|13106	2370000	6	2545781	2545782	-
6	3350327	13.097593	Bin848	6	chr06|13106	2805472	6	3350326	3350327	+
6	3403675	13.827533	Bin849	6	chr06|13106	2865707	6	3403674	3403675	+
6	3438203	14.807957	Bin850	6	chr06|13106	2898664	6	3438202	3438203	+
6	3471977	15.047765	Bin851	6	chr06|13106	2931450	6	3471976	3471977	+
6	3544704	15.530861	Bin852	6	chr06|13106	3005255	6	3544703	3544704	+
6	3634777	15.770669	Bin853	6	chr06|13106	3095711	6	3634776	3634777	+
6	3817382	16.253765	Bin854	6	chr06|13106	3211564	6	3817381	3817382	+
6	3926475	16.493574	Bin855	6	chr06|13106	3327128	6	3926474	3926475	+
6	4063385	17.223514	Bin856	6	chr06|13106	3462320	6	4063384	4063385	+
6	4416261	18.193262	Bin858	6	chr06|13106	3765768	6	4416260	4416261	+
6	4593362	18.433071	Bin859	6	chr06|13106	3986493	6	4593361	4593362	+
6	4853409	26.050107	Bin860	6	chr06|13106	4260240	6	4853408	4853409	+
6	5224540	28.340584	Bin861	6	chr06|13106	4637503	6	5224539	5224540	+
6	5388231	29.575214	Bin862	6	chr06|13106	4809620	6	5388230	5388231	+
6	5424114	29.815023	Bin863	6	chr06|13106	4855317	6	5424113	5424114	+
6	5554857	30.054832	Bin864	6	chr06|13106	4936320	6	5554856	5554857	+
6	5838236	30.294640	Bin865	6	chr06|13106	5024010	6	5838235	5838236	+
6	5915961	30.534449	Bin866	6	chr06|13106	5103907	6	5915960	5915961	+
6	6040378	30.774258	Bin867	6	chr06|13106	5203703	6	6040377	6040378	+
6	6138877	31.014066	Bin868	6	chr06|13106	5302036	6	6138876	6138877	+
6	6258659	31.744006	Bin869	6	chr06|13106	5426494	6	6258658	6258659	+
6	6379719	32.978637	Bin870	6	chr06|13106	5552274	6	6379718	6379719	+
6	6987003	34.213267	Bin871	6	chr06|13106	6045486	6	6987002	6987003	+
6	7535381	38.516998	Bin872	6	chr06|13106	6524192	6	7535380	7535381	+
6	7640831	40.271564	Bin873	6	chr06|13106	6609881	6	7640830	7640831	+
6	7737811	40.754659	Bin874	6	chr06|13106	6707028	6	7737810	7737811	+
6	7879400	42.749034	Bin876	6	chr06|13106	6854439	6	7879399	7879400	+
6	8066537	42.988843	Bin877	6	chr06|13106	7009102	6	8066536	8066537	+
6	8159957	43.471938	Bin878	6	chr06|13106	7103745	6	8159956	8159957	+
6	8322041	45.422110	Bin881	6	chr06|13106	7266240	6	8322040	8322041	+
6	8483073	48.548128	Bin882	6	chr06|13106	7477584	6	8483072	8483073	+
6	8697901	48.787937	Bin883	6	chr06|13106	7668665	6	8697900	8697901	+
6	8782012	49.768360	Bin884	6	chr06|13106	7752500	6	8782011	8782012	+
6	8925714	50.008169	Bin885	6	chr06|13106	7860290	6	8925713	8925714	+
6	9103699	50.738109	Bin886	6	chr06|13106	8088580	6	9103698	9103699	+
6	9321905	50.977917	Bin887	6	chr06|13106	8290308	6	9321904	9321905	+
6	9392001	51.217726	Bin888	6	chr06|13106	8355105	6	9392000	9392001	+
6	9458269	51.700822	Bin889	6	chr06|13106	8422390	6	9458268	9458269	+
6	9868638	52.180439	Bin891	6	chr06|13106	8940258	6	9868637	9868638	+
6	10435489	52.903343	Bin893	6	chr06|13106	9511497	6	10435488	10435489	+
6	11567912	60.343112	Bin897	6	chr06|13106	10759241	6	11567911	11567912	+
6	11737443	60.582921	Bin898	6	chr06|13106	10946479	6	11737442	11737443	+
6	12076032	60.822730	Bin899	6	chr06|13106	11264927	6	12076031	12076032	+
6	12572014	61.305825	Bin900	6	chr06|13106	11740040	6	12572013	12572014	+
6	13026100	61.545634	Bin901	6	chr06|13106	12255362	6	13026099	13026100	+
6	13853111	68.453151	Bin902	6	chr06|13106	13107186	6	13853110	13853111	+
6	15710429	68.932768	Bin904	6	chr06|13106	14777078	6	15710428	15710429	+
6	16500194	69.172576	Bin905	6	chr06|13106	15767575	6	16500193	16500194	+
6	17225659	69.412385	Bin906	6	chr06|13106	16371960	6	17225658	17225659	+
6	18559333	72.538403	Bin907	6	chr06|13106	17543262	6	18559332	18559333	+
6	19666430	73.268343	Bin908	6	chr06|13106	18821311	6	19666429	19666430	+
6	20265408	75.288820	Bin909	6	chr06|13106	19534500	6	20265407	20265408	+
6	20497713	75.768437	Bin911	6	chr06|13106	19751159	6	20497712	20497713	+
6	20592743	76.251533	Bin912	6	chr06|13106	19830314	6	20592742	20592743	+
6	20777215	76.981473	Bin913	6	chr06|13106	20025532	6	20777214	20777215	+
6	20985154	77.221281	Bin914	6	chr06|13106	20223252	6	20985153	20985154	+
6	21030376	77.951221	Bin915	6	chr06|13106	20363756	6	21030375	21030376	+
6	21431614	78.191030	Bin916	6	chr06|13106	20720078	6	21431613	21431614	+
6	21773503	78.430838	Bin917	6	chr06|13106	21027152	6	21773502	21773503	+
6	21944706	78.913934	Bin918	6	chr06|13106	21181490	6	21944705	21944706	+
6	22149207	80.934411	Bin919	6	chr06|13106	21388750	6	22149206	22149207	+
6	22246552	81.174219	Bin920	6	chr06|13106	21513894	6	22246551	22246552	+
6	22371421	81.414028	Bin921	6	chr06|13106	21624511	6	22371420	22371421	+
6	22902405	84.164445	Bin923	6	chr06|13106	22173201	6	22902404	22902405	+
6	23127502	84.404254	Bin924	6	chr06|13106	22381804	6	23127501	23127502	+
6	23400637	84.644062	Bin925	6	chr06|13106	22679726	6	23400636	23400637	+
6	23596667	85.127158	Bin926	6	chr06|13106	22934560	6	23596666	23596667	+
6	23861872	85.610253	Bin927	6	chr06|13106	23063295	6	23861871	23861872	+
6	23918743	85.850062	Bin928	6	chr06|13106	23104730	6	23918742	23918743	+
6	24110709	87.084693	Bin929	6	chr06|13106	23240273	6	24110708	24110709	+
6	24329171	88.065116	Bin930	6	chr06|13106	23429910	6	24329170	24329171	+
6	24564850	88.304925	Bin931	6	chr06|13106	23695734	6	24564849	24564850	+
6	24826665	88.544733	Bin932	6	chr06|13106	23906190	6	24826664	24826665	+
6	25165695	92.400691	Bin934	6	chr06|13106	24102990	6	25165694	25165695	+
6	25294155	92.640500	Bin935	6	chr06|13106	24227582	6	25294154	25294155	+
6	25449055	92.880308	Bin936	6	chr06|13106	24371095	6	25449054	25449055	+
6	25939115	96.776802	Bin938	6	chr06|13106	24790732	6	25939114	25939115	+
6	26147064	97.016611	Bin939	6	chr06|13106	24979251	6	26147063	26147064	+
6	26250300	97.256420	Bin940	6	chr06|13106	25066476	6	26250299	26250300	+
6	26354801	98.749068	Bin941	6	chr06|13106	25150878	6	26354800	26354801	+
6	26643842	98.988876	Bin942	6	chr06|13106	25417748	6	26643841	26643842	+
6	27147758	102.991012	Bin943	6	chr06|13106	25945842	6	27147757	27147758	+
6	27587195	104.225642	Bin944	6	chr06|13106	26343544	6	27587194	27587195	+
6	28119195	104.465451	Bin945	6	chr06|13106	26633646	6	28119194	28119195	+
6	29020765	105.700082	Bin946	6	chr06|13106	27322388	6	29020764	29020765	+
6	29576435	116.432929	Bin947	6	chr06|13106	27857750	6	29576434	29576435	+
6	29688686	116.916024	Bin948	6	chr06|13106	27969454	6	29688685	29688686	+
6	30056464	122.805176	Bin949	6	chr06|13106	28227628	6	30056463	30056464	+
6	30324629	123.288271	Bin950	6	chr06|13106	28450775	6	30324628	30324629	+
6	30361145	123.528080	Bin951	6	chr06|13106	28472546	6	30361144	30361145	+
6	30453865	123.767889	Bin952	6	chr06|13106	28554105	6	30453864	30453865	+
6	30533364	124.250984	Bin953	6	chr06|13106	28640896	6	30533363	30533364	+
6	30856493	125.725423	Bin955	6	chr06|13106	28902978	6	30856492	30856493	+
6	30985612	125.965232	Bin956	6	chr06|13106	29019678	6	30985611	30985612	+
6	31091663	127.185464	Bin958	6	chr06|13106	29163952	6	31091662	31091663	+
6	31184734	127.425273	Bin959	6	chr06|13106	29316421	6	31184733	31184734	+
6	31334244	127.908368	Bin960	6	chr06|13106	29478972	6	31334243	31334244	+
6	31377273	128.148177	Bin961	6	chr06|13106	29524431	6	31377272	31377273	+
6	31428131	128.387986	Bin962	6	chr06|13106	29560184	6	31428130	31428131	+
6	31483421	128.627794	Bin963	6	chr06|13106	29630786	6	31483420	31483421	+
6	31591837	130.648271	Bin964	6	chr06|13106	29739506	6	31591836	31591837	+
6	31829017	132.140919	Bin965	6	chr06|13106	30037610	6	31829016	31829017	+
6	32117747	144.172755	Bin966	6	chr06|13106	30383579	6	32117746	32117747	+
6	32568025	144.412563	Bin967	6	chr06|13106	30873363	6	32568024	32568025	+
7	174631	0.239809	Bin969	7	chr07|13107	136982	7	174630	174631	+
7	258651	0.479617	Bin970	7	chr07|13107	230905	7	258650	258651	+
7	377793	0.962713	Bin971	7	chr07|13107	367610	7	377792	377793	+
7	432597	1.202521	Bin972	7	chr07|13107	434168	7	432596	432597	+
7	594542	1.932461	Bin973	7	chr07|13107	538382	7	594541	594542	+
7	742768	2.415557	Bin974	7	chr07|13107	668314	7	742767	742768	+
7	826273	2.898652	Bin975	7	chr07|13107	761061	7	826272	826273	+
7	930814	3.628592	Bin976	7	chr07|13107	864464	7	930813	930814	+
7	994335	3.868401	Bin977	7	chr07|13107	913118	7	994334	994335	+
7	1009826	4.848825	Bin978	7	chr07|13107	928616	7	1009825	1009826	+
7	1147120	5.088633	Bin979	7	chr07|13107	1064145	7	1147119	1147120	+
7	1331806	7.653298	Bin980	7	chr07|13107	1245784	7	1331805	1331806	+
7	1570722	7.893107	Bin981	7	chr07|13107	1522786	7	1570721	1570722	+
7	1785425	8.623047	Bin982	7	chr07|13107	1788600	7	1785424	1785425	+
7	1979518	8.862855	Bin983	7	chr07|13107	1972052	7	1979517	1979518	+
7	2166144	9.345951	Bin984	7	chr07|13107	2140184	7	2166143	2166144	+
7	2223426	10.075891	Bin985	7	chr07|13107	2197404	7	2223425	2223426	+
7	2255470	10.315699	Bin986	7	chr07|13107	2230044	7	2255469	2255470	+
7	2301451	10.798795	Bin987	7	chr07|13107	2276349	7	2301450	2301451	+
7	2543580	11.779218	Bin988	7	chr07|13107	2567322	7	2543579	2543580	+
7	2867594	25.672641	Bin989	7	chr07|13107	2885648	7	2867593	2867594	+
7	3001363	25.912450	Bin990	7	chr07|13107	3118542	7	3001362	3001363	+
7	3431018	27.405098	Bin991	7	chr07|13107	3534509	7	3431017	3431018	+
7	4382345	28.128002	Bin993	7	chr07|13107	4489484	7	4382344	4382345	+
7	5529884	45.697896	Bin994	7	chr07|13107	5499684	7	5529883	5529884	+
7	6143283	45.937705	Bin995	7	chr07|13107	6041430	7	6143282	6143283	+
7	6947612	46.660609	Bin997	7	chr07|13107	6840885	7	6947611	6947612	+
7	7118911	50.074008	Bin998	7	chr07|13107	7045235	7	7118910	7118911	+
7	7213271	50.313816	Bin999	7	chr07|13107	7140605	7	7213270	7213271	+
7	7251439	50.553625	Bin1000	7	chr07|13107	7177962	7	7251438	7251439	+
7	7502610	51.523373	Bin1002	7	chr07|13107	7430062	7	7502609	7502610	+
7	8018727	52.253313	Bin1003	7	chr07|13107	8001162	7	8018726	8018727	+
7	9158728	54.730783	Bin1006	7	chr07|13107	9137474	7	9158727	9158728	+
7	10795421	54.970592	Bin1007	7	chr07|13107	11070180	7	10795420	10795421	+
7	14206323	60.449348	Bin1009	7	chr07|13107	15784574	7	14206322	14206323	+
7	14878785	60.689157	Bin1010	7	chr07|13107	16381450	7	14878784	14878785	+
7	15071594	60.928965	Bin1011	7	chr07|13107	16610046	7	15071593	15071594	+
7	15196771	61.651870	Bin1013	7	chr07|13107	16814038	7	15196770	15196771	+
7	15544350	63.672347	Bin1014	7	chr07|13107	17150918	7	15544349	15544350	+
7	15753976	64.155442	Bin1015	7	chr07|13107	17363653	7	15753975	15753976	+
7	15856766	65.648090	Bin1016	7	chr07|13107	17457062	7	15856765	15856766	+
7	16139523	66.610803	Bin1019	7	chr07|13107	17820097	7	16139522	16139523	+
7	16496400	67.090420	Bin1021	7	chr07|13107	18252364	7	16496399	16496400	+
7	16783406	67.573516	Bin1022	7	chr07|13107	18581491	7	16783405	16783406	+
7	17820420	76.235599	Bin1024	7	chr07|13107	19686032	7	17820419	17820420	-
7	18796313	82.709177	Bin1026	7	chr07|13107	20680857	7	18796312	18796313	+
7	19276582	83.439117	Bin1027	7	chr07|13107	21224960	7	19276581	19276582	+
7	19549530	84.419540	Bin1028	7	chr07|13107	21469310	7	19549529	19549530	+
7	19847001	87.832939	Bin1029	7	chr07|13107	21776322	7	19847000	19847001	+
7	20033309	88.072748	Bin1030	7	chr07|13107	21959690	7	20033308	20033309	+
7	20210146	88.555843	Bin1031	7	chr07|13107	22160161	7	20210145	20210146	+
7	20791283	98.064520	Bin1032	7	chr07|13107	22749696	7	20791282	20791283	+
7	21580281	98.794460	Bin1033	7	chr07|13107	23506741	7	21580280	21580281	+
7	21927488	100.549026	Bin1034	7	chr07|13107	23835358	7	21927487	21927488	+
7	22223135	101.529449	Bin1035	7	chr07|13107	24119562	7	22223134	22223135	+
7	22663291	103.549926	Bin1036	7	chr07|13107	24530058	7	22663290	22663291	+
7	22802628	104.033022	Bin1037	7	chr07|13107	24681568	7	22802627	22802628	+
7	22849300	104.272830	Bin1038	7	chr07|13107	24726980	7	22849299	22849300	+
7	23022949	111.889867	Bin1039	7	chr07|13107	24947282	7	23022948	23022949	+
7	23265486	112.129675	Bin1040	7	chr07|13107	25232388	7	23265485	23265486	+
7	23411570	114.694340	Bin1041	7	chr07|13107	25344284	7	23411569	23411570	+
7	23502578	114.934149	Bin1042	7	chr07|13107	25443003	7	23502577	23502578	+
7	23730406	116.168779	Bin1043	7	chr07|13107	25685424	7	23730405	23730406	+
7	23976432	117.661427	Bin1044	7	chr07|13107	25916024	7	23976431	23976432	+
7	24076447	117.901236	Bin1045	7	chr07|13107	26014934	7	24076446	24076447	+
7	24328798	119.364755	Bin1047	7	chr07|13107	26282952	7	24328797	24328798	+
7	24533358	121.929420	Bin1048	7	chr07|13107	26499397	7	24533357	24533358	+
7	24707408	123.164050	Bin1049	7	chr07|13107	26696556	7	24707407	24707408	+
7	25840659	129.400369	Bin1053	7	chr07|13107	27842292	7	25840658	25840659	+
7	26065508	129.640178	Bin1054	7	chr07|13107	28066746	7	26065507	26065508	+
7	26110850	130.620601	Bin1055	7	chr07|13107	28114146	7	26110849	26110850	+
7	26277558	131.350541	Bin1056	7	chr07|13107	28281127	7	26277557	26277558	+
7	26483651	133.915206	Bin1057	7	chr07|13107	28483528	7	26483650	26483651	+
7	27229566	135.407854	Bin1058	7	chr07|13107	29126511	7	27229565	27229566	+
8	248426	0.000000	Bin1059	8	chr08|13108	226560	8	248425	248426	+
8	551665	0.239809	Bin1060	8	chr08|13108	461574	8	551664	551665	+
8	666017	1.732457	Bin1061	8	chr08|13108	575772	8	666016	666017	+
8	800595	2.712880	Bin1062	8	chr08|13108	701854	8	800594	800595	+
8	891565	7.951828	Bin1063	8	chr08|13108	781100	8	891564	891565	+
8	980396	9.186459	Bin1064	8	chr08|13108	858031	8	980395	980396	+
8	1069257	9.426267	Bin1065	8	chr08|13108	942030	8	1069256	1069257	+
8	1173423	9.666076	Bin1066	8	chr08|13108	1018896	8	1173422	1173423	+
8	1203847	9.905884	Bin1067	8	chr08|13108	1049710	8	1203846	1203847	+
8	1327695	10.145693	Bin1068	8	chr08|13108	1179336	8	1327694	1327695	+
8	1888571	23.558892	Bin1069	8	chr08|13108	1878611	8	1888570	1888571	+
8	3005764	25.774445	Bin1072	8	chr08|13108	2999342	8	3005763	3005764	+
8	3042808	26.014253	Bin1073	8	chr08|13108	3032792	8	3042807	3042808	+
8	3206295	26.254062	Bin1074	8	chr08|13108	3086576	8	3206294	3206295	+
8	3288778	26.737157	Bin1075	8	chr08|13108	3153410	8	3288777	3288778	+
8	3624050	27.957390	Bin1077	8	chr08|13108	3350549	8	3624049	3624050	+
8	3689681	28.197198	Bin1078	8	chr08|13108	3418390	8	3689680	3689681	+
8	3768606	28.680294	Bin1079	8	chr08|13108	3473379	8	3768605	3768606	+
8	3781683	28.920102	Bin1080	8	chr08|13108	3500216	8	3781682	3781683	+
8	3920888	29.159911	Bin1081	8	chr08|13108	3634918	8	3920887	3920888	+
8	4089239	35.049063	Bin1082	8	chr08|13108	3821786	8	4089238	4089239	+
8	4204827	35.288871	Bin1083	8	chr08|13108	3929541	8	4204826	4204827	+
8	4290808	35.528680	Bin1084	8	chr08|13108	4019116	8	4290807	4290808	+
8	4479937	36.008297	Bin1086	8	chr08|13108	4224582	8	4479936	4479937	+
8	4807148	36.738237	Bin1087	8	chr08|13108	4423306	8	4807147	4807148	+
8	4982291	37.221333	Bin1088	8	chr08|13108	4634520	8	4982290	4982291	+
8	5209849	37.940759	Bin1091	8	chr08|13108	5002026	8	5209848	5209849	+
8	5405991	38.180567	Bin1092	8	chr08|13108	5142028	8	5405990	5405991	+
8	5467299	38.420376	Bin1093	8	chr08|13108	5216446	8	5467298	5467299	+
8	5587258	38.660184	Bin1094	8	chr08|13108	5328772	8	5587257	5587258	+
8	5707615	39.143280	Bin1095	8	chr08|13108	5426558	8	5707614	5707615	+
8	5905395	39.626375	Bin1096	8	chr08|13108	5598553	8	5905394	5905395	+
8	6115865	40.109471	Bin1097	8	chr08|13108	5761283	8	6115864	6115865	+
8	6178331	40.592567	Bin1098	8	chr08|13108	5812890	8	6178330	6178331	+
8	6401923	42.056086	Bin1100	8	chr08|13108	5991874	8	6401922	6401923	+
8	6431085	42.295894	Bin1101	8	chr08|13108	6020743	8	6431084	6431085	+
8	6571630	42.535703	Bin1102	8	chr08|13108	6123382	8	6571629	6571630	+
8	6795951	42.775512	Bin1103	8	chr08|13108	6263631	8	6795950	6795951	+
8	7026918	43.258607	Bin1104	8	chr08|13108	6522132	8	7026917	7026918	+
8	8593553	43.978033	Bin1107	8	chr08|13108	7944462	8	8593552	8593553	+
8	9462349	44.697459	Bin1110	8	chr08|13108	8760020	8	9462348	9462349	+
8	9752525	45.180554	Bin1111	8	chr08|13108	8957051	8	9752524	9752525	+
8	9777375	45.420363	Bin1112	8	chr08|13108	8976488	8	9777374	9777375	+
8	10830856	46.894802	Bin1114	8	chr08|13108	9714464	8	10830855	10830856	+
8	11220972	47.377898	Bin1115	8	chr08|13108	10121759	8	11220971	11220972	+
8	11536619	47.860993	Bin1116	8	chr08|13108	10352477	8	11536618	11536619	+
8	15912950	50.908754	Bin1118	8	chr08|13108	14900755	8	15912949	15912950	+
8	17785603	52.866288	Bin1121	8	chr08|13108	16742755	8	17785602	17785603	+
8	17937715	53.106097	Bin1122	8	chr08|13108	16884723	8	17937714	17937715	+
8	18337034	53.589192	Bin1123	8	chr08|13108	17142044	8	18337033	18337034	+
8	18664529	53.829001	Bin1124	8	chr08|13108	17401291	8	18664528	18664529	+
8	18685526	54.068810	Bin1125	8	chr08|13108	17422205	8	18685525	18685526	+
8	19361476	54.788236	Bin1128	8	chr08|13108	18087356	8	19361475	19361476	+
8	19836443	56.491563	Bin1131	8	chr08|13108	18644863	8	19836442	19836443	+
8	20060159	56.971180	Bin1133	8	chr08|13108	18849740	8	20060158	20060159	+
8	20262024	58.184216	Bin1135	8	chr08|13108	19066778	8	20262023	20262024	+
8	20530421	60.204693	Bin1136	8	chr08|13108	19321698	8	20530420	20530421	+
8	20820874	60.934633	Bin1137	8	chr08|13108	19570662	8	20820873	20820874	+
8	21203059	61.417728	Bin1138	8	chr08|13108	19895272	8	21203058	21203059	+
8	21774512	62.627286	Bin1141	8	chr08|13108	20451690	8	21774511	21774512	+
8	21974480	62.867094	Bin1142	8	chr08|13108	20657954	8	21974479	21974480	+
8	22024610	63.847518	Bin1143	8	chr08|13108	20704666	8	22024609	22024610	+
8	22143243	64.087326	Bin1144	8	chr08|13108	20818633	8	22143242	22143243	+
8	22328082	64.327135	Bin1145	8	chr08|13108	21000642	8	22328081	22328082	+
8	22762962	66.347612	Bin1146	8	chr08|13108	21430777	8	22762961	22762962	+
8	23688232	66.587421	Bin1147	8	chr08|13108	22278086	8	23688231	23688232	+
8	25180209	88.500167	Bin1148	8	chr08|13108	23587162	8	25180208	25180209	+
8	26055705	88.739976	Bin1149	8	chr08|13108	24413772	8	26055704	26055705	+
8	26313955	93.978923	Bin1150	8	chr08|13108	24674066	8	26313954	26313955	+
8	26797489	94.218732	Bin1151	8	chr08|13108	25127833	8	26797488	26797489	+
8	27095405	97.632130	Bin1152	8	chr08|13108	25405684	8	27095404	27095405	+
8	27182929	98.115226	Bin1153	8	chr08|13108	25492174	8	27182928	27182929	+
8	27434244	98.594843	Bin1155	8	chr08|13108	25695081	8	27434243	27434244	+
8	27568355	99.077939	Bin1156	8	chr08|13108	25832264	8	27568354	27568355	+
8	27851164	104.483038	Bin1158	8	chr08|13108	26127313	8	27851163	27851164	+
8	27958335	104.966134	Bin1159	8	chr08|13108	26200264	8	27958334	27958335	+
8	28084596	105.689038	Bin1161	8	chr08|13108	26307678	8	28084595	28084596	+
8	28125001	105.928846	Bin1162	8	chr08|13108	26339510	8	28125000	28125001	+
8	28173857	106.411942	Bin1163	8	chr08|13108	26396760	8	28173856	28173857	+
8	28257433	106.651750	Bin1164	8	chr08|13108	26478308	8	28257432	28257433	+
8	28337692	106.891559	Bin1165	8	chr08|13108	26556115	8	28337691	28337692	+
8	28499677	107.861308	Bin1167	8	chr08|13108	26792484	8	28499676	28499677	+
8	28649207	110.425972	Bin1168	8	chr08|13108	26917029	8	28649206	28649207	+
8	28787332	111.406396	Bin1169	8	chr08|13108	27068836	8	28787331	28787332	+
8	29036817	112.136336	Bin1170	8	chr08|13108	27241524	8	29036816	29036817	+
8	29251387	113.370967	Bin1171	8	chr08|13108	27432738	8	29251386	29251387	+
8	29394834	117.674697	Bin1172	8	chr08|13108	27562989	8	29394833	29394834	+
8	29548593	118.157793	Bin1173	8	chr08|13108	27703138	8	29548592	29548593	+
8	30209578	120.351252	Bin1176	8	chr08|13108	28278615	8	30209577	30209578	+
9	303122	0.722904	Bin1179	9	chr09|13109	626006	9	303121	303122	+
9	627971	1.202521	Bin1181	9	chr09|13109	918668	9	627970	627971	+
9	836863	1.932461	Bin1182	9	chr09|13109	1129506	9	836862	836863	+
9	1912601	2.412079	Bin1184	9	chr09|13109	2176974	9	1912600	1912601	+
9	2917490	2.651887	Bin1185	9	chr09|13109	3342394	9	2917489	2917490	+
9	5296035	4.104731	Bin1188	9	chr09|13109	5822392	9	5296034	5296035	+
9	5527864	4.344540	Bin1189	9	chr09|13109	6040412	9	5527863	5527864	+
9	5623777	4.584349	Bin1190	9	chr09|13109	6091723	9	5623776	5623777	+
9	5877312	4.824157	Bin1191	9	chr09|13109	6352004	9	5877311	5877312	+
9	6102069	5.307253	Bin1192	9	chr09|13109	6595090	9	6102068	6102069	+
9	6191309	5.547061	Bin1193	9	chr09|13109	6675427	9	6191308	6191309	+
9	6364621	6.277001	Bin1194	9	chr09|13109	6823412	9	6364620	6364621	+
9	6427242	6.516810	Bin1195	9	chr09|13109	6917930	9	6427241	6427242	+
9	6549829	7.751441	Bin1196	9	chr09|13109	7012546	9	6549828	6549829	+
9	6639310	7.991249	Bin1197	9	chr09|13109	7113706	9	6639309	6639310	+
9	6949553	8.474345	Bin1198	9	chr09|13109	7444956	9	6949552	6949553	+
9	7072641	8.714153	Bin1199	9	chr09|13109	7789089	9	7072640	7072641	+
9	7116468	9.694577	Bin1200	9	chr09|13109	7893363	9	7116467	7116468	+
9	7209157	10.177672	Bin1201	9	chr09|13109	7980638	9	7209156	7209157	+
9	7290455	10.907612	Bin1202	9	chr09|13109	8079918	9	7290454	7290455	+
9	7513302	11.387230	Bin1204	9	chr09|13109	8565272	9	7513301	7513302	+
9	7692583	12.847270	Bin1207	9	chr09|13109	8973644	9	7692582	7692583	+
9	7968941	13.577210	Bin1208	9	chr09|13109	9177405	9	7968940	7968941	+
9	8246514	15.597687	Bin1209	9	chr09|13109	9443137	9	8246513	8246514	+
9	8387078	15.837496	Bin1210	9	chr09|13109	9580772	9	8387077	8387078	+
9	8564730	16.077305	Bin1211	9	chr09|13109	9791018	9	8564729	8564730	+
9	8754001	16.317113	Bin1212	9	chr09|13109	9978156	9	8754000	8754001	+
9	9296135	18.771976	Bin1215	9	chr09|13109	10789716	9	9296134	9296135	+
9	10132082	21.854928	Bin1217	9	chr09|13109	11736704	9	10132081	10132082	+
9	11892725	59.909820	Bin1218	9	chr09|13109	13292278	9	11892724	11892725	+
9	13141073	60.639760	Bin1219	9	chr09|13109	14603926	9	13141072	13141073	+
9	13351298	61.122855	Bin1220	9	chr09|13109	14833102	9	13351297	13351298	+
9	13403136	61.362664	Bin1221	9	chr09|13109	14885103	9	13403135	13403136	+
9	13489785	61.845759	Bin1222	9	chr09|13109	14970236	9	13489784	13489785	+
9	13732582	62.826183	Bin1223	9	chr09|13109	15225456	9	13732581	13732582	+
