source_file	map_id	linkage_group	locus	cM	bin	gene_model	chr	start	end	has_nam5_position
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco080186	194.0		Zm00001eb161570	3	229440207	229442839	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dnaJ38	195.21		Zm00001eb161610	3	229581549	229583134	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	TIDP3422	195.27		Zm00001eb161640	3	229609093	229613099	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si486073c04	195.28		Zm00001eb161660	3	229613783	229623442	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lug15	195.3		Zm00001eb161690	3	229627514	229641512	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ga7	196.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lug1	196.0		Zm00001eb161700	3	229738668	229753142	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl11683_1	196.02		Zm00001eb161710	3	229773473	229788036	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001eb161720	196.04		Zm00001eb161720	3	229894775	229895533	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco133953a	196.8		Zm00001eb161770	3	230080224	230082152	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044442	196.85		Zm00001eb161780	3	230083178	230091052	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP8242	196.9		Zm00001eb161790	3	230103694	230111889	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	hagtf17	197.0		Zm00001eb161820	3	230162324	230165354	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100279506	197.1		Zm00001eb161870	3	230303986	230307774	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ppr209	197.14						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ppr210	197.16		Zm00001eb161890	3	230552345	230555413	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cox12	197.18		Zm00001eb161900	3	230557605	230562023	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001eb161910	197.2		Zm00001eb161910	3	230575538	230578742	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco080164b	197.6		Zm00001eb161920	3	230674937	230677359	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lsd1	197.66		Zm00001eb161950	3	230724216	230736307	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dnaJ39	197.7		Zm00001eb161970	3	230739753	230741911	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100273015	197.72		Zm00001eb161980	3	230763555	230778768	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	npi420	197.9						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP494	198.0		Zm00001eb162020	3	230868034	230874949	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco091249	198.3		Zm00001eb162030	3	230951769	230958664	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP4979	198.33		Zm00001eb162040	3	230962176	230962762	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP253	198.5		Zm00001eb162060	3	230993768	230996982	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pza01360	200.0		Zm00001eb162090	3	231107460	231115948	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100191382	200.08		Zm00001eb162120	3	231240243	231243615	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	c3h22	200.1		Zm00001eb162130	3	231248297	231271753	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl3081_1b	200.2		Zm00001eb162160	3	231444343	231446625	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	see2b	200.3		Zm00001eb162210	3	231524512	231530227	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ppr647	200.31		Zm00001eb162220	3	231532617	231555445	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100216862	200.32		Zm00001eb162240	3	231586930	231608565	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	iaa54	200.34		Zm00001eb162290	3	231863548	231866339	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	nrt9	200.36		Zm00001eb162310	3	231895419	231898798	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103651618	200.4		Zm00001eb162330	3	232024314	232045445	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	fad14	200.46		Zm00001eb162350	3	232119304	232120322	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP1480	200.5		Zm00001eb162370	3	232253215	232258901	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100502187	200.51		Zm00001eb162380	3	232283957	232288352	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pht21	200.53		Zm00001eb162400	3	232351114	232356036	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ubp20	200.55		Zm00001eb162410	3	232436146	232444971	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	umc1052	200.8		Zm00001eb162430	3	232546450	232548926	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044517	200.84		Zm00001eb162450	3	232592556	232596033	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044518	200.86		Zm00001eb162460	3	232605258	232607499	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	nlp10	201.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	abil1	201.5		Zm00001eb162480	3	232657026	232659443	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	prh82	201.6		Zm00001eb162530	3	232736476	232740601	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dnaj130	201.73		Zm00001eb162560	3	232825991	232833751	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	npf7	201.73		Zm00001eb162570	3	232863411	232867421	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cax3	201.74		Zm00001eb162620	3	232969812	232974562	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	myb27	201.75		Zm00001eb162680	3	233179317	233181943	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	mcm4	201.75		Zm00001eb162700	3	233197054	233202436	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044536	201.75		Zm00001eb162660	3	233139167	233140336	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	spx4	201.77		Zm00001eb162710	3	233209864	233211272	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044542	201.78		Zm00001eb162720	3	233218243	233223171	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	bzip21	201.8		Zm00001eb162740	3	233262972	233263491	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044549	201.82						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ring219	201.83		Zm00001eb162790	3	233361825	233369781	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP798	201.85		Zm00001eb162800	3	233406454	233415827	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cipk31	201.86		Zm00001eb162810	3	233483679	233491958	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP8104	201.87		Zm00001eb162840	3	233557010	233567796	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	osca2	201.87		Zm00001eb162830	3	233543383	233555139	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044558	201.88						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC111591175	201.88		Zm00001eb162850	3	233568188	233568509	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP4422	201.89		Zm00001eb162880	3	233604014	233624180	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cals7 	201.9						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP7348	201.9		Zm00001eb162930	3	234036022	234055615	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	kcs19	201.9		Zm00001eb162960	3	234166278	234168053	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103651644	201.9		Zm00001eb162920	3	233961833	233992625	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044576	201.9						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	kcs35	201.93		Zm00001eb162970	3	234244913	234246803	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cals2	201.94		Zm00001eb163000	3	234395972	234464317	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pme31	201.95		Zm00001eb163010	3	234506346	234508146	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl23032_-2	201.97		Zm00001eb163070	3	234770406	234776186	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044594	201.97		Zm00001eb163080	3	234784376	234786753	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cct17	201.98		Zm00001eb163110	3	234876867	234877809	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	GRMZM2G001415	201.98		Zm00001eb163100	3	234870106	234876091	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	phot1	202.0		Zm00001eb163120	3	234916650	234925393	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco109284	202.2		Zm00001eb163130	3	234959929	234964143	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100381606	202.24		Zm00001eb163150	3	235017274	235025987	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	siz1	202.26		Zm00001eb163160	3	235027288	235041890	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044604	202.84		Zm00001eb163190	3	235088455	235090446	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	fad3	202.86		Zm00001eb163200	3	235161104	235163589	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP4214	202.9		Zm00001eb163220	3	235166684	235197731	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	asn2	203.0		Zm00001eb163240	3	235198390	235201558	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001eb163250	203.02		Zm00001eb163250	3	235312716	235323561	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	rpl10	203.1		Zm00001eb163260	3	235328474	235331364	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103651653	203.12		Zm00001eb163270	3	235340901	235344829	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044620	203.16		Zm00001eb163290	3	235350576	235359970	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	umc255b	203.4		Zm00001eb163310	3	235368130	235372441	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	chx9	203.42		Zm00001eb163320	3	235373189	235375911	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dmc1	203.5		Zm00001eb163340	3	235455861	235460581	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103651659	203.5		Zm00001eb163360	3	235486758	235488786	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	smu3	203.5		Zm00001eb163350	3	235467799	235476133	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP4369	203.51		Zm00001eb163390	3	235520028	235522646	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP2566	203.52						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	tom6	203.53		Zm00001eb163460	3	235663871	235669195	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044639	203.53		Zm00001eb163440	3	235658288	235660835	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	GRMZM2G458888	203.54		Zm00001eb163470	3	235697171	235725576	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cipk44	203.55		Zm00001eb163480	3	235702115	235714209	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	miR169n	203.96						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pat18	203.98		Zm00001eb163510	3	235775308	235779386	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	farl17	203.99						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	gfa1	204.0		Zm00001eb163520	3	235779970	235785615	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	abf1	204.23		Zm00001eb163530	3	235785935	235796975	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si618031b05b	204.24		Zm00001eb163540	3	235901443	235909629	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lim444	204.25						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	umc2048	204.5		Zm00001eb163550	3	235924507	235926013	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco096827	204.51		Zm00001eb163570	3	235929674	235932374	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si946072a08	204.64		Zm00001eb163630	3	236071323	236085986	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cdc45	204.98		Zm00001eb163670	3	236138304	236138576	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	zhd9	205.0		Zm00001eb163680	3	236143417	236143719	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100194265	205.62		Zm00001eb163700	3	236191920	236193143	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	fha9	205.65		Zm00001eb163720	3	236263455	236264937	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	c3h48	205.7		Zm00001eb163730	3	236274635	236279852	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103651675	205.72		Zm00001eb163740	3	236282084	236286299	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103651677	205.73		Zm00001eb163750	3	236287420	236289563	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP3833	205.75		Zm00001eb163760	3	236337909	236340008	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cdc3	205.8		Zm00001eb163790	3	236393161	236397072	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	gras15	205.8						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cyp1	205.82		Zm00001eb163800	3	236414351	236418193	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si605089f04	205.85		Zm00001eb163810	3	236470440	236473527	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001eb163820	205.86		Zm00001eb163820	3	236475481	236476215	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	abi15	205.87						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lim96	205.88						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	wrky5	205.88		Zm00001eb163840	3	236522199	236525143	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ralf17	205.88		Zm00001eb163830	3	236496771	236497619	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	wrky4	205.92		Zm00001eb163850	3	236635882	236639269	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	chi6	205.94		Zm00001eb163860	3	236671245	236672802	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lim82	206.18						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	bnlg1098	207.1						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103652656	207.21		Zm00001eb163870	3	236706749	236710244	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	plt7	207.23		Zm00001eb163880	3	236713751	236714677	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	plt2	207.27		Zm00001eb163910	3	236776930	236777815	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	idl1	207.29		Zm00001eb163920	3	236822002	236822865	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si486077g03	207.4		Zm00001eb163970	3	236908996	236912446	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100282519	207.42		Zm00001eb163980	3	236913314	236916426	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	tbl20	207.44		Zm00001eb163990	3	236947418	236952814	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl38268_1a	207.54		Zm00001eb164010	3	236953472	236957735	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl30719_1	207.6		Zm00001eb164030	3	237065198	237069946	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100284750	207.62		Zm00001eb164040	3	237101311	237102101	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	A0A1D6NQU2	207.72		Zm00001eb164080	3	237131392	237134340	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001eb164090	207.74		Zm00001eb164090	3	237155322	237157006	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pebp1	207.8		Zm00001eb164120	3	237281970	237283345	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d044704	207.8		Zm00001eb164130	3	237286714	237288924	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ppr215	208.0		Zm00001eb164150	3	237364754	237368028	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	zim17	208.0		Zm00001eb164160	3	237368663	237370138	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco075775	208.1		Zm00001eb164170	3	237432497	237436856	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lysA2	208.4		Zm00001eb164230	3	237755914	237766658	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	telomere3L	209.0						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	telomere4S	0.0						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001eb164270	0.02		Zm00001eb164270	4	138588	140841	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	LOC542694	0.03		Zm00001eb164300	4	557667	560880	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001d048582	0.03		Zm00001eb164300	4	557667	560880	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	ucp3	0.05		Zm00001eb164310	4	560788	564225	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gpm633	0.08		Zm00001eb164330	4	637372	640896	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras48	0.12		Zm00001eb164350	4	1033659	1036014	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	umc2278	0.14		Zm00001eb164360	4	1139881	1141342	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	tcptf13	0.15		Zm00001eb164370	4	1143256	1144777	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	rca3	2.47		Zm00001eb164380	4	1223245	1225153	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	rca1	2.48		Zm00001eb164390	4	1225604	1227957	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	GRMZM2G058394	2.49		Zm00001eb164410	4	1287402	1288747	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	cyc33	2.49		Zm00001eb164400	4	1283795	1286054	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	IDP8091	2.5		Zm00001eb164420	4	1326272	1328667	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras43	2.51		Zm00001eb164470	4	1346442	1348443	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras68	2.52		Zm00001eb164480	4	1348999	1351655	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras72	2.53		Zm00001eb164490	4	1352156	1354314	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras83	2.54		Zm00001eb164500	4	1355253	1357931	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras34	2.6		Zm00001eb164530	4	1357953	1365176	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras26	2.6		Zm00001eb164530	4	1357953	1365176	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	nbs68	2.9		Zm00001eb164570	4	1425175	1438104	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	tbl21	2.92		Zm00001eb164580	4	1563895	1565644	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	agrr115a	2.98						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	AY109715	3.0		Zm00001eb164590	4	1580879	1584890	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	mtl1	3.05		Zm00001eb164610	4	1587692	1588505	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	bsk7	3.06		Zm00001eb164620	4	1592445	1597124	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	nbs69	3.08		Zm00001eb164630	4	1596829	1601927	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	bnlg1434	3.1		Zm00001eb164640	4	1609576	1613921	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	LOC100276824	3.12		Zm00001eb164650	4	1672964	1674909	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	cl11367_1b	3.14		Zm00001eb164660	4	1697325	1700273	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001d048618	3.41		Zm00001eb164710	4	1779367	1779967	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	GRMZM2G176437	3.42						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	mmp192	3.43		Zm00001eb164720	4	1824867	1829450	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	LOC100275073	3.44		Zm00001eb164730	4	1831789	1834185	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	myb88	3.45		Zm00001eb164740	4	1837797	1839174	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gras59	3.46						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gpm747	3.48		Zm00001eb164750	4	1866884	1869039	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001d048626	3.48		Zm00001eb164760	4	2019051	2019994	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	LOC100273868	3.48		Zm00001eb164780	4	2043122	2046726	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	gpm833	3.49						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	impb26	3.49		Zm00001eb164790	4	2047985	2055185	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	XLOC_041196	3.49						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	wakl26	3.49		Zm00001eb164810	4	2070874	2074343	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	bx6	3.5		Zm00001eb164860	4	2151334	2152870	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	nbs7	3.6		Zm00001eb164870	4	2168621	2172051	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	LOC100193382	3.62		Zm00001eb164880	4	2305693	2307244	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001d048636	3.76		Zm00001eb164930	4	2723135	2724832	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	nbs66	3.78		Zm00001eb164940	4	2725831	2739388	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001d048640	3.79						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	IDP8478	3.8		Zm00001eb164950	4	2839688	2847036	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	IDP4387	3.84		Zm00001eb164960	4	2851659	2854752	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	cyp85	3.86		Zm00001eb164970	4	2888776	2890460	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	myb4	3.9		Zm00001eb165000	4	2905504	2908201	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	pme43	3.91		Zm00001eb165010	4	2911255	2912898	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	csu221	3.92		Zm00001eb165030	4	2917312	2918225	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001d026716	3.94						False
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	msf1	3.95		Zm00001eb165060	4	2973281	2979419	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001d049551	4.05		Zm00001eb172560	4	34759409	34761412	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	lac16	5.0		Zm00001eb165090	4	3128777	3131437	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	lac15	5.04		Zm00001eb165130	4	3157604	3159376	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	GRMZM5G815098	5.1		Zm00001eb165160	4	3183828	3184371	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	Zm00001eb165170	5.12		Zm00001eb165170	4	3234793	3255162	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	si605036e03	5.4		Zm00001eb165180	4	3236995	3238872	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	mkkk42	5.5		Zm00001eb165210	4	3279151	3290546	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	GRMZM2G146192	5.54		Zm00001eb165230	4	3333132	3336554	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	umc2279	5.73		Zm00001eb165260	4	3363590	3365114	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	umc2148	5.9		Zm00001eb165270	4	3366098	3370929	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	pco135234	6.0		Zm00001eb165280	4	3371556	3376331	True
maizegdb_genetic1_1203640_map_text_BROWSER.txt	1203640	4	umc123	6.15						False
